avg_diff,avg_score,avg_winning,loss_train,step_idx,avg_score_no
0.04,0.37438,0.335,-0.038,969300,0.03938
0.04,0.37402,0.335,-0.05,969600,0.03902
0.04,0.39924,0.36,-0.037,969900,0.03924
0.04,0.37844,0.34,-0.009,970200,0.03844
0.03,0.41979,0.38,-0.004,970500,0.03979
0.035,0.41419,0.375,-0.003,970800,0.03919
0.035,0.37856,0.34,-0.058,971100,0.03856
0.035,0.40382,0.365,-0.023,971400,0.03882
0.04,0.42437,0.385,-0.029,971700,0.03937
0.03,0.42338,0.385,-0.048,972000,0.03838
0.05,0.4097,0.37,-0.011,972300,0.0397
0.045,0.36327,0.325,-0.025,972600,0.03827
0.055,0.40922,0.37,-0.1,972900,0.03922
0.045,0.41991,0.38,-0.028,973200,0.03991
0.045,0.42985,0.39,-0.017,973500,0.03985
0.065,0.4244,0.385,-0.068,973800,0.0394
0.05,0.43444,0.395,-0.069,974100,0.03944
0.055,0.43931,0.4,-0.025,974400,0.03931
0.035,0.42489,0.385,-0.014,974700,0.03989
0.045,0.4407,0.4,-0.003,975000,0.0407
0.03,0.42555,0.385,-0.04,975300,0.04055
0.05,0.42081,0.38,-0.021,975600,0.04081
0.05,0.43474,0.395,-0.019,975900,0.03974
0.045,0.4603,0.42,-0.079,976200,0.0403
0.02,0.41557,0.375,-0.034,976500,0.04057
0.015,0.43574,0.395,-0.023,976800,0.04074
0.035,0.4156,0.375,-0.054,977100,0.0406
0.005,0.4295,0.39,-0.104,977400,0.0395
0.02,0.4308,0.39,-0.071,977700,0.0408
0.04,0.43509,0.395,0.015,978000,0.04009
0.04,0.42513,0.385,-0.08,978300,0.04013
0.05,0.4254,0.385,-0.038,978600,0.0404
0.04,0.43531,0.395,-0.075,978900,0.04031
0.035,0.43978,0.4,-0.029,979200,0.03978
0.045,0.3954,0.355,-0.071,979500,0.0404
0.035,0.42077,0.38,-0.053,979800,0.04077
0.03,0.40975,0.37,-0.085,980100,0.03975
0.015,0.44869,0.41,-0.039,980400,0.03869
0.015,0.45849,0.42,-0.028,980700,0.03849
0.025,0.45832,0.42,0.007,981000,0.03832
0.04,0.4395,0.4,-0.02,981300,0.0395
0.025,0.44455,0.405,-0.054,981600,0.03955
0.03,0.42952,0.39,-0.078,981900,0.03952
0.0,0.43939,0.4,-0.1,982200,0.03939
0.005,0.44955,0.41,0.001,982500,0.03955
0.0,0.43385,0.395,0.003,982800,0.03885
0.005,0.43387,0.395,-0.065,983100,0.03887
0.025,0.42375,0.385,-0.041,983400,0.03875
0.025,0.41327,0.375,-0.086,983700,0.03827
0.04,0.38865,0.35,-0.057,984000,0.03865
0.035,0.40852,0.37,-0.057,984300,0.03852
0.04,0.39404,0.355,-0.022,984600,0.03904
0.015,0.39963,0.36,-0.045,984900,0.03963
0.025,0.37809,0.34,-0.047,985200,0.03809
0.025,0.40902,0.37,-0.047,985500,0.03902
0.02,0.39873,0.36,-0.049,985800,0.03873
0.02,0.40967,0.37,0.011,986100,0.03967
0.025,0.42796,0.39,-0.066,986400,0.03796
0.025,0.41409,0.375,-0.054,986700,0.03909
0.035,0.41861,0.38,-0.021,987000,0.03861
0.03,0.41566,0.375,-0.017,987300,0.04066
0.025,0.43935,0.4,-0.055,987600,0.03935
0.035,0.43971,0.4,0.01,987900,0.03971
0.04,0.40322,0.365,-0.069,988200,0.03822
0.045,0.41706,0.38,-0.076,988500,0.03706
0.02,0.42708,0.39,-0.047,988800,0.03708
0.04,0.42855,0.39,-0.018,989100,0.03855
0.03,0.41787,0.38,-0.013,989400,0.03787
0.015,0.40845,0.37,0.0,989700,0.03845
0.02,0.40376,0.365,-0.038,990000,0.03876
0.035,0.42342,0.385,-0.009,990300,0.03842
0.045,0.42807,0.39,-0.03,990600,0.03807
0.03,0.43709,0.4,-0.037,990900,0.03709
0.035,0.40263,0.365,-0.012,991200,0.03763
0.035,0.40812,0.37,-0.045,991500,0.03812
0.015,0.40334,0.365,-0.016,991800,0.03834
0.025,0.39309,0.355,-0.054,992100,0.03809
0.025,0.39779,0.36,-0.088,992400,0.03779
0.03,0.37835,0.34,-0.04,992700,0.03835
0.03,0.39794,0.36,-0.123,993000,0.03794
0.035,0.39755,0.36,-0.057,993300,0.03755
0.04,0.40242,0.365,-0.039,993600,0.03742
0.025,0.38269,0.345,-0.08,993900,0.03769
0.015,0.39772,0.36,0.005,994200,0.03772
0.01,0.3837,0.345,-0.061,994500,0.0387
0.02,0.37826,0.34,-0.06,994800,0.03826
0.02,0.38382,0.345,-0.043,995100,0.03882
0.03,0.41466,0.375,-0.008,995400,0.03966
0.025,0.38338,0.345,-0.097,995700,0.03838
0.025,0.37767,0.34,-0.049,996000,0.03767
0.03,0.3988,0.36,-0.055,996300,0.0388
0.03,0.39304,0.355,-0.063,996600,0.03804
0.03,0.38262,0.345,-0.09,996900,0.03762
0.025,0.37318,0.335,-0.095,997200,0.03818
0.035,0.39339,0.355,-0.043,997500,0.03839
0.03,0.38447,0.345,-0.087,997800,0.03947
0.02,0.38429,0.345,-0.056,998100,0.03929
0.03,0.40402,0.365,-0.054,998400,0.03902
0.025,0.38795,0.35,-0.018,998700,0.03795
0.035,0.38948,0.35,-0.093,999000,0.03948
0.035,0.39038,0.35,-0.07,999300,0.04038
0.015,0.40528,0.365,-0.07,999600,0.04028
0.015,0.35787,0.32,0.021,999900,0.03787
0.025,0.36947,0.33,-0.065,1000200,0.03947
0.02,0.37885,0.34,-0.038,1000500,0.03885
0.03,0.40257,0.365,-0.066,1000800,0.03757
0.03,0.41368,0.375,-0.071,1001100,0.03868
0.015,0.37397,0.335,-0.065,1001400,0.03897
0.025,0.36885,0.33,-0.055,1001700,0.03885
0.03,0.36912,0.33,-0.031,1002000,0.03912
0.01,0.39791,0.36,-0.077,1002300,0.03791
0.03,0.39382,0.355,0.004,1002600,0.03882
0.03,0.37806,0.34,-0.044,1002900,0.03806
0.035,0.38866,0.35,-0.053,1003200,0.03866
0.015,0.38322,0.345,-0.051,1003500,0.03822
0.02,0.40954,0.37,-0.024,1003800,0.03954
0.025,0.41404,0.375,-0.05,1004100,0.03904
0.03,0.38911,0.35,-0.054,1004400,0.03911
0.025,0.40892,0.37,-0.066,1004700,0.03892
0.035,0.4186,0.38,0.003,1005000,0.0386
0.025,0.44468,0.405,-0.117,1005300,0.03968
0.015,0.46505,0.425,-0.064,1005600,0.04005
0.03,0.45998,0.42,-0.013,1005900,0.03998
0.02,0.44494,0.405,-0.011,1006200,0.03994
0.005,0.45492,0.415,-0.004,1006500,0.03992
0.035,0.43859,0.4,-0.107,1006800,0.03859
0.02,0.42465,0.385,0.013,1007100,0.03965
0.02,0.42853,0.39,-0.061,1007400,0.03853
0.015,0.41204,0.375,0.004,1007700,0.03704
0.015,0.42611,0.39,-0.088,1008000,0.03611
0.015,0.4104,0.375,-0.066,1008300,0.0354
0.025,0.4399,0.405,0.0,1008600,0.0349
0.015,0.40983,0.375,-0.039,1008900,0.03483
0.01,0.40007,0.365,-0.103,1009200,0.03507
0.02,0.40936,0.375,-0.052,1009500,0.03436
0.03,0.38489,0.35,-0.041,1009800,0.03489
0.03,0.4144,0.38,-0.1,1010100,0.0344
0.015,0.39708,0.365,-0.029,1010400,0.03208
0.02,0.40671,0.375,-0.017,1010700,0.03171
0.025,0.39258,0.36,-0.101,1011000,0.03258
0.02,0.39864,0.365,-0.032,1011300,0.03364
0.03,0.40922,0.375,-0.039,1011600,0.03422
0.025,0.4306,0.395,-0.037,1011900,0.0356
0.035,0.40062,0.365,-0.057,1012200,0.03562
0.035,0.37083,0.335,-0.036,1012500,0.03583
0.045,0.38564,0.35,-0.04,1012800,0.03564
0.02,0.38002,0.345,-0.045,1013100,0.03502
0.045,0.40605,0.37,-0.082,1013400,0.03605
0.055,0.3657,0.33,-0.04,1013700,0.0357
0.05,0.38564,0.35,-0.046,1014000,0.03564
0.045,0.39596,0.36,-0.095,1014300,0.03596
0.04,0.39503,0.36,-0.033,1014600,0.03503
0.025,0.38063,0.345,-0.039,1014900,0.03563
0.015,0.39146,0.355,-0.013,1015200,0.03646
0.03,0.37637,0.34,-0.072,1015500,0.03637
0.025,0.40115,0.365,-0.099,1015800,0.03615
0.015,0.37621,0.34,-0.036,1016100,0.03621
0.02,0.38637,0.35,-0.036,1016400,0.03637
0.025,0.39737,0.36,-0.06,1016700,0.03737
0.03,0.38116,0.345,-0.039,1017000,0.03616
0.03,0.42123,0.385,-0.045,1017300,0.03623
0.03,0.37991,0.345,-0.085,1017600,0.03491
0.035,0.42492,0.39,0.017,1017900,0.03492
0.02,0.42052,0.385,-0.05,1018200,0.03552
0.03,0.42538,0.39,-0.037,1018500,0.03538
0.035,0.41652,0.38,-0.064,1018800,0.03652
0.02,0.42178,0.385,-0.018,1019100,0.03678
0.035,0.40737,0.37,-0.047,1019400,0.03737
0.04,0.40155,0.365,-0.08,1019700,0.03655
0.035,0.41273,0.375,-0.015,1020000,0.03773
0.025,0.41691,0.38,-0.013,1020300,0.03691
0.035,0.40597,0.37,-0.078,1020600,0.03597
0.025,0.42646,0.39,-0.027,1020900,0.03646
0.03,0.43581,0.4,-0.105,1021200,0.03581
0.03,0.42616,0.39,0.002,1021500,0.03616
0.02,0.45579,0.42,-0.048,1021800,0.03579
0.015,0.43565,0.4,-0.026,1022100,0.03565
0.03,0.43614,0.4,-0.012,1022400,0.03614
0.045,0.4363,0.4,-0.086,1022700,0.0363
0.025,0.4511,0.415,-0.034,1023000,0.0361
0.04,0.46678,0.43,-0.032,1023300,0.03678
0.035,0.44158,0.405,-0.067,1023600,0.03658
0.03,0.42003,0.385,-0.027,1023900,0.03503
0.05,0.3961,0.36,-0.058,1024200,0.0361
0.03,0.38118,0.345,-0.084,1024500,0.03618
0.03,0.38466,0.35,0.025,1024800,0.03466
0.045,0.38688,0.35,-0.007,1025100,0.03688
0.025,0.38194,0.345,-0.035,1025400,0.03694
0.035,0.37143,0.335,-0.019,1025700,0.03643
0.03,0.41678,0.38,-0.069,1026000,0.03678
0.055,0.35672,0.32,-0.066,1026300,0.03672
0.03,0.37768,0.34,-0.062,1026600,0.03768
0.025,0.38763,0.35,-0.034,1026900,0.03763
0.03,0.40791,0.37,-0.111,1027200,0.03791
0.02,0.41811,0.38,-0.044,1027500,0.03811
0.02,0.40686,0.37,-0.083,1027800,0.03686
0.015,0.40783,0.37,-0.042,1028100,0.03783
0.02,0.38241,0.345,-0.063,1028400,0.03741
0.025,0.39821,0.36,-0.046,1028700,0.03821
0.035,0.40825,0.37,-0.064,1029000,0.03825
0.03,0.40864,0.37,-0.045,1029300,0.03864
0.03,0.40348,0.365,-0.08,1029600,0.03848
0.02,0.40371,0.365,-0.057,1029900,0.03871
0.05,0.40438,0.365,-0.101,1030200,0.03938
0.035,0.38892,0.35,-0.023,1030500,0.03892
0.025,0.37695,0.34,-0.002,1030800,0.03695
0.03,0.38667,0.35,-0.041,1031100,0.03667
0.01,0.38139,0.345,-0.033,1031400,0.03639
0.025,0.38696,0.35,-0.002,1031700,0.03696
0.015,0.39254,0.355,-0.006,1032000,0.03754
0.01,0.42347,0.385,-0.067,1032300,0.03847
0.015,0.40251,0.365,-0.07,1032600,0.03751
0.02,0.42174,0.385,-0.048,1032900,0.03674
0.025,0.41,0.375,0.005,1033200,0.035
0.02,0.41545,0.38,-0.016,1033500,0.03545
0.02,0.41965,0.385,-0.086,1033800,0.03465
0.03,0.43977,0.405,-0.065,1034100,0.03477
0.03,0.45501,0.42,-0.029,1034400,0.03501
0.02,0.43315,0.395,-0.021,1034700,0.03815
0.035,0.46612,0.43,-0.103,1035000,0.03612
0.03,0.43727,0.4,-0.037,1035300,0.03727
0.02,0.42363,0.385,-0.117,1035600,0.03863
0.025,0.40281,0.365,-0.06,1035900,0.03781
0.03,0.40915,0.37,-0.041,1036200,0.03915
0.025,0.42833,0.39,-0.084,1036500,0.03833
0.055,0.36999,0.335,-0.019,1036800,0.03499
0.025,0.338,0.305,-0.1,1037100,0.033
0.035,0.3903,0.355,-0.049,1037400,0.0353
0.03,0.39058,0.355,-0.103,1037700,0.03558
0.04,0.35506,0.32,-0.034,1038000,0.03506
0.04,0.35912,0.325,0.066,1038300,0.03412
0.04,0.39921,0.365,-0.052,1038600,0.03421
0.03,0.362,0.33,-0.082,1038900,0.032
0.02,0.42693,0.395,-0.027,1039200,0.03193
0.03,0.43898,0.405,-0.049,1039500,0.03398
0.025,0.46122,0.425,-0.051,1039800,0.03622
0.02,0.45517,0.42,-0.029,1040100,0.03517
0.035,0.46245,0.425,-0.049,1040400,0.03745
0.025,0.44836,0.41,-0.036,1040700,0.03836
0.02,0.46913,0.43,-0.076,1041000,0.03913
0.03,0.43893,0.4,-0.053,1041300,0.03893
0.025,0.44345,0.405,-0.093,1041600,0.03845
0.03,0.44702,0.41,-0.087,1041900,0.03702
0.03,0.48138,0.445,-0.073,1042200,0.03638
0.035,0.45229,0.415,-0.042,1042500,0.03729
0.01,0.44318,0.405,-0.049,1042800,0.03818
0.015,0.46344,0.425,-0.038,1043100,0.03844
0.03,0.42353,0.385,0.027,1043400,0.03853
0.025,0.40315,0.365,-0.06,1043700,0.03815
0.025,0.42822,0.39,-0.103,1044000,0.03822
0.02,0.43874,0.4,-0.126,1044300,0.03874
0.015,0.44988,0.41,-0.042,1044600,0.03988
0.01,0.43396,0.395,-0.087,1044900,0.03896
0.015,0.43784,0.4,-0.001,1045200,0.03784
0.025,0.44888,0.41,-0.044,1045500,0.03888
0.025,0.43827,0.4,-0.11,1045800,0.03827
0.015,0.42296,0.385,-0.022,1046100,0.03796
0.02,0.38571,0.35,-0.044,1046400,0.03571
0.02,0.41689,0.38,-0.016,1046700,0.03689
0.03,0.43268,0.395,0.007,1047000,0.03768
0.035,0.4322,0.395,-0.055,1047300,0.0372
0.03,0.43819,0.4,-0.04,1047600,0.03819
0.02,0.443,0.405,-0.042,1047900,0.038
0.025,0.41699,0.38,-0.022,1048200,0.03699
0.02,0.44263,0.405,-0.026,1048500,0.03763
0.015,0.46383,0.425,-0.009,1048800,0.03883
0.035,0.43791,0.4,-0.061,1049100,0.03791
0.015,0.43224,0.395,-0.032,1049400,0.03724
0.015,0.41804,0.38,-0.038,1049700,0.03804
0.03,0.44373,0.405,-0.004,1050000,0.03873
0.03,0.45926,0.42,-0.042,1050300,0.03926
0.03,0.44336,0.405,-0.038,1050600,0.03836
0.025,0.44849,0.41,-0.022,1050900,0.03849
0.035,0.41827,0.38,-0.009,1051200,0.03827
0.04,0.45917,0.42,-0.059,1051500,0.03917
0.04,0.46792,0.43,-0.022,1051800,0.03792
0.025,0.47917,0.44,-0.018,1052100,0.03917
0.035,0.45375,0.415,-0.031,1052400,0.03875
0.05,0.46884,0.43,-0.046,1052700,0.03884
0.04,0.45411,0.415,-0.056,1053000,0.03911
0.025,0.43868,0.4,-0.002,1053300,0.03868
0.035,0.42825,0.39,-0.033,1053600,0.03825
0.045,0.44857,0.41,-0.072,1053900,0.03857
0.03,0.44314,0.405,-0.046,1054200,0.03814
0.03,0.45338,0.415,-0.058,1054500,0.03838
0.035,0.46328,0.425,-0.065,1054800,0.03828
0.045,0.42857,0.39,-0.064,1055100,0.03857
0.03,0.44926,0.41,-0.078,1055400,0.03926
0.035,0.41318,0.375,-0.071,1055700,0.03818
0.05,0.42385,0.385,-0.038,1056000,0.03885
0.035,0.41426,0.375,-0.043,1056300,0.03926
0.045,0.43416,0.395,-0.05,1056600,0.03916
0.04,0.41339,0.375,-0.036,1056900,0.03839
0.02,0.41941,0.38,-0.007,1057200,0.03941
0.03,0.4305,0.39,-0.097,1057500,0.0405
0.04,0.41957,0.38,-0.029,1057800,0.03957
0.025,0.39522,0.355,-0.01,1058100,0.04022
0.05,0.38976,0.35,-0.102,1058400,0.03976
0.035,0.38973,0.35,-0.048,1058700,0.03973
0.035,0.40392,0.365,-0.057,1059000,0.03892
0.035,0.4248,0.385,-0.043,1059300,0.0398
0.05,0.40838,0.37,-0.071,1059600,0.03838
0.045,0.40435,0.365,-0.069,1059900,0.03935
0.035,0.42445,0.385,-0.063,1060200,0.03945
0.045,0.42918,0.39,-0.002,1060500,0.03918
0.04,0.40855,0.37,-0.029,1060800,0.03855
0.025,0.41347,0.375,-0.013,1061100,0.03847
0.03,0.41764,0.38,-0.059,1061400,0.03764
0.02,0.41302,0.375,-0.083,1061700,0.03802
0.035,0.41821,0.38,-0.066,1062000,0.03821
0.03,0.42298,0.385,-0.006,1062300,0.03798
0.03,0.40476,0.365,-0.012,1062600,0.03976
0.04,0.4287,0.39,-0.068,1062900,0.0387
0.035,0.40688,0.37,-0.035,1063200,0.03688
0.02,0.42272,0.385,-0.016,1063500,0.03772
0.03,0.38167,0.345,-0.05,1063800,0.03667
0.045,0.39271,0.355,0.035,1064100,0.03771
0.04,0.4096,0.37,-0.065,1064400,0.0396
0.04,0.41094,0.37,-0.029,1064700,0.04094
0.04,0.37948,0.34,-0.07,1065000,0.03948
0.045,0.38923,0.35,-0.064,1065300,0.03923
0.04,0.40496,0.365,-0.048,1065600,0.03996
0.035,0.42442,0.385,-0.076,1065900,0.03942
0.045,0.40495,0.365,-0.03,1066200,0.03995
0.05,0.40454,0.365,-0.026,1066500,0.03954
0.045,0.37976,0.34,-0.066,1066800,0.03976
0.025,0.41957,0.38,-0.047,1067100,0.03957
0.05,0.42976,0.39,-0.07,1067400,0.03976
0.04,0.42434,0.385,-0.082,1067700,0.03934
0.04,0.42886,0.39,-0.04,1068000,0.03886
0.035,0.42415,0.385,-0.033,1068300,0.03915
0.04,0.4392,0.4,-0.06,1068600,0.0392
0.045,0.4288,0.39,-0.064,1068900,0.0388
0.045,0.39285,0.355,-0.031,1069200,0.03785
0.045,0.39769,0.36,-0.031,1069500,0.03769
0.045,0.41279,0.375,-0.074,1069800,0.03779
0.045,0.42255,0.385,-0.012,1070100,0.03755
0.05,0.41887,0.38,-0.043,1070400,0.03887
0.05,0.41768,0.38,-0.06,1070700,0.03768
0.045,0.43346,0.395,-0.046,1071000,0.03846
0.035,0.4426,0.405,-0.095,1071300,0.0376
0.05,0.41166,0.375,-0.067,1071600,0.03666
0.045,0.42714,0.39,-0.003,1071900,0.03714
0.04,0.40192,0.365,-0.025,1072200,0.03692
0.045,0.41322,0.375,-0.032,1072500,0.03822
0.035,0.40857,0.37,-0.066,1072800,0.03857
0.05,0.4124,0.375,-0.006,1073100,0.0374
0.045,0.38688,0.35,-0.063,1073400,0.03688
0.05,0.40647,0.37,-0.064,1073700,0.03647
0.05,0.39256,0.355,-0.061,1074000,0.03756
0.04,0.38825,0.35,-0.04,1074300,0.03825
0.035,0.38807,0.35,-0.071,1074600,0.03807
0.04,0.39313,0.355,-0.026,1074900,0.03813
0.045,0.38349,0.345,-0.055,1075200,0.03849
0.03,0.38287,0.345,-0.037,1075500,0.03787
0.05,0.35721,0.32,-0.066,1075800,0.03721
0.04,0.3687,0.33,-0.085,1076100,0.0387
0.04,0.42892,0.39,-0.082,1076400,0.03892
0.045,0.38413,0.345,-0.071,1076700,0.03913
0.03,0.38917,0.35,-0.056,1077000,0.03917
0.035,0.37949,0.34,-0.069,1077300,0.03949
0.015,0.41439,0.375,-0.006,1077600,0.03939
0.025,0.4136,0.375,-0.074,1077900,0.0386
0.025,0.39849,0.36,-0.068,1078200,0.03849
0.035,0.37794,0.34,0.001,1078500,0.03794
0.05,0.41248,0.375,-0.065,1078800,0.03748
0.025,0.40276,0.365,-0.017,1079100,0.03776
0.025,0.4251,0.385,-0.092,1079400,0.0401
0.025,0.4048,0.365,-0.087,1079700,0.0398
0.035,0.40919,0.37,-0.028,1080000,0.03919
0.04,0.40405,0.365,-0.076,1080300,0.03905
0.045,0.38401,0.345,-0.095,1080600,0.03901
0.045,0.3843,0.345,-0.024,1080900,0.0393
0.025,0.43045,0.39,0.007,1081200,0.04045
0.03,0.40517,0.365,-0.052,1081500,0.04017
0.04,0.38831,0.35,-0.065,1081800,0.03831
0.035,0.42921,0.39,-0.105,1082100,0.03921
0.035,0.42982,0.39,-0.086,1082400,0.03982
0.045,0.40822,0.37,-0.076,1082700,0.03822
0.045,0.40835,0.37,0.0,1083000,0.03835
0.035,0.45313,0.415,0.026,1083300,0.03813
0.025,0.44738,0.41,-0.039,1083600,0.03738
0.03,0.44304,0.405,-0.018,1083900,0.03804
0.03,0.45821,0.42,-0.048,1084200,0.03821
0.02,0.43971,0.4,-0.043,1084500,0.03971
0.025,0.45414,0.415,-0.024,1084800,0.03914
0.03,0.439,0.4,-0.084,1085100,0.039
0.03,0.45049,0.41,-0.058,1085400,0.04049
0.025,0.41936,0.38,-0.054,1085700,0.03936
0.025,0.44472,0.405,-0.108,1086000,0.03972
0.02,0.44541,0.405,-0.006,1086300,0.04041
0.025,0.44993,0.41,-0.001,1086600,0.03993
0.025,0.43031,0.39,-0.026,1086900,0.04031
0.025,0.43412,0.395,-0.025,1087200,0.03912
0.01,0.44479,0.405,-0.014,1087500,0.03979
0.025,0.44015,0.4,-0.065,1087800,0.04015
0.03,0.41428,0.375,0.029,1088100,0.03928
0.03,0.41328,0.375,-0.127,1088400,0.03828
0.01,0.42405,0.385,-0.005,1088700,0.03905
0.025,0.40125,0.365,-0.054,1089000,0.03625
0.01,0.40131,0.365,-0.041,1089300,0.03631
0.02,0.42664,0.39,-0.091,1089600,0.03664
0.03,0.43085,0.395,-0.004,1089900,0.03585
0.04,0.40453,0.37,-0.078,1090200,0.03453
0.05,0.38474,0.35,-0.026,1090500,0.03474
0.02,0.40051,0.365,-0.043,1090800,0.03551
0.045,0.41127,0.375,-0.028,1091100,0.03627
0.015,0.4471,0.41,-0.027,1091400,0.0371
0.015,0.43237,0.395,-0.013,1091700,0.03737
0.025,0.41673,0.38,-0.1,1092000,0.03673
0.025,0.41633,0.38,-0.034,1092300,0.03633
0.03,0.45688,0.42,-0.041,1092600,0.03688
0.025,0.41633,0.38,-0.033,1092900,0.03633
0.02,0.4103,0.375,-0.035,1093200,0.0353
0.04,0.40486,0.37,-0.005,1093500,0.03486
0.04,0.42249,0.39,-0.094,1093800,0.03249
0.045,0.40909,0.375,-0.02,1094100,0.03409
0.03,0.41428,0.38,-0.053,1094400,0.03428
0.04,0.40885,0.375,-0.008,1094700,0.03385
0.04,0.38498,0.35,-0.076,1095000,0.03498
0.04,0.40405,0.37,-0.002,1095300,0.03405
0.035,0.39485,0.36,0.004,1095600,0.03485
0.025,0.4216,0.385,-0.034,1095900,0.0366
0.045,0.41064,0.375,-0.03,1096200,0.03564
0.035,0.42236,0.385,-0.083,1096500,0.03736
0.025,0.42126,0.385,-0.083,1096800,0.03626
0.03,0.40103,0.365,-0.009,1097100,0.03603
0.04,0.40105,0.365,-0.044,1097400,0.03605
0.03,0.42271,0.385,-0.041,1097700,0.03771
0.035,0.42293,0.385,-0.053,1098000,0.03793
0.035,0.429,0.39,-0.08,1098300,0.039
0.035,0.41896,0.38,-0.021,1098600,0.03896
0.03,0.44332,0.405,-0.014,1098900,0.03832
0.035,0.40921,0.37,-0.016,1099200,0.03921
0.03,0.42841,0.39,-0.047,1099500,0.03841
0.03,0.42886,0.39,-0.084,1099800,0.03886
0.025,0.43441,0.395,-0.077,1100100,0.03941
0.025,0.42889,0.39,-0.074,1100400,0.03889
0.025,0.44457,0.405,-0.024,1100700,0.03957
0.025,0.42356,0.385,-0.043,1101000,0.03856
0.04,0.43932,0.4,0.0,1101300,0.03932
0.035,0.45514,0.415,-0.034,1101600,0.04014
0.035,0.44959,0.41,-0.037,1101900,0.03959
0.035,0.43417,0.395,-0.013,1102200,0.03917
0.035,0.43046,0.39,-0.015,1102500,0.04046
0.035,0.41378,0.375,-0.061,1102800,0.03878
0.04,0.41478,0.375,-0.024,1103100,0.03978
0.015,0.43316,0.395,-0.009,1103400,0.03816
0.025,0.39745,0.36,-0.063,1103700,0.03745
0.02,0.39307,0.355,-0.133,1104000,0.03807
0.03,0.40729,0.37,-0.077,1104300,0.03729
0.03,0.41366,0.375,-0.037,1104600,0.03866
0.03,0.42876,0.39,-0.076,1104900,0.03876
0.025,0.41379,0.375,-0.084,1105200,0.03879
0.04,0.41357,0.375,-0.033,1105500,0.03857
0.045,0.3837,0.345,-0.051,1105800,0.0387
0.04,0.393,0.355,-0.042,1106100,0.038
0.035,0.40885,0.37,-0.024,1106400,0.03885
0.02,0.43282,0.395,-0.039,1106700,0.03782
0.015,0.44257,0.405,-0.011,1107000,0.03757
0.035,0.44813,0.41,-0.106,1107300,0.03813
0.02,0.43782,0.4,-0.036,1107600,0.03782
0.02,0.41174,0.375,-0.064,1107900,0.03674
0.02,0.43706,0.4,-0.028,1108200,0.03706
0.03,0.42766,0.39,0.002,1108500,0.03766
0.02,0.40232,0.365,-0.087,1108800,0.03732
0.025,0.41344,0.375,0.003,1109100,0.03844
0.025,0.42371,0.385,-0.069,1109400,0.03871
0.03,0.41362,0.375,-0.033,1109700,0.03862
0.03,0.41843,0.38,-0.068,1110000,0.03843
0.02,0.41215,0.375,-0.005,1110300,0.03715
0.025,0.43789,0.4,-0.043,1110600,0.03789
0.01,0.42157,0.385,-0.033,1110900,0.03657
0.01,0.42742,0.39,-0.051,1111200,0.03742
0.01,0.4121,0.375,-0.029,1111500,0.0371
0.02,0.4325,0.395,-0.02,1111800,0.0375
0.025,0.44647,0.41,-0.016,1112100,0.03647
0.03,0.4369,0.4,-0.097,1112400,0.0369
0.015,0.42103,0.385,0.005,1112700,0.03603
0.03,0.41115,0.375,-0.023,1113000,0.03615
0.04,0.43023,0.395,-0.019,1113300,0.03523
0.035,0.44478,0.41,-0.012,1113600,0.03478
0.035,0.45589,0.42,-0.098,1113900,0.03589
0.035,0.42089,0.385,-0.042,1114200,0.03589
0.02,0.43612,0.4,-0.003,1114500,0.03612
0.04,0.41983,0.385,-0.06,1114800,0.03483
0.035,0.43135,0.395,-0.036,1115100,0.03635
0.05,0.46186,0.425,-0.017,1115400,0.03686
0.045,0.42804,0.39,-0.058,1115700,0.03804
0.04,0.4127,0.375,-0.018,1116000,0.0377
0.055,0.42403,0.385,-0.058,1116300,0.03903
0.04,0.40424,0.365,-0.041,1116600,0.03924
0.05,0.43426,0.395,-0.016,1116900,0.03926
0.055,0.42811,0.39,-0.024,1117200,0.03811
0.045,0.42438,0.385,-0.003,1117500,0.03938
0.065,0.44379,0.405,-0.084,1117800,0.03879
0.06,0.43439,0.395,-0.025,1118100,0.03939
0.045,0.4135,0.375,-0.027,1118400,0.0385
0.05,0.40357,0.365,-0.046,1118700,0.03857
0.055,0.43305,0.395,-0.021,1119000,0.03805
0.055,0.43845,0.4,-0.043,1119300,0.03845
0.045,0.46509,0.425,-0.062,1119600,0.04009
0.055,0.47053,0.43,-0.064,1119900,0.04053
0.035,0.47066,0.43,-0.051,1120200,0.04066
0.015,0.46536,0.425,-0.012,1120500,0.04036
0.03,0.46635,0.425,-0.009,1120800,0.04135
0.04,0.45487,0.415,-0.076,1121100,0.03987
0.025,0.47037,0.43,-0.071,1121400,0.04037
0.02,0.47025,0.43,-0.054,1121700,0.04025
0.015,0.44498,0.405,-0.051,1122000,0.03998
0.025,0.45904,0.42,-0.045,1122300,0.03904
0.025,0.47024,0.43,-0.078,1122600,0.04024
0.025,0.46423,0.425,-0.048,1122900,0.03923
0.025,0.47084,0.43,-0.043,1123200,0.04084
0.02,0.46494,0.425,-0.057,1123500,0.03994
0.025,0.49969,0.46,-0.012,1123800,0.03969
0.04,0.48442,0.445,-0.054,1124100,0.03942
0.035,0.49797,0.46,-0.073,1124400,0.03797
0.025,0.49024,0.45,-0.009,1124700,0.04024
0.03,0.47957,0.44,-0.012,1125000,0.03957
0.025,0.47829,0.44,-0.043,1125300,0.03829
0.02,0.46028,0.42,-0.075,1125600,0.04028
